time,symbol,price,quantity
2013-03-01 09:30:19,AAPL,437.17,100
2013-03-01 09:30:19,INTC,20.775,100
2013-03-01 09:30:19,AAPL,437.16,278
2013-03-01 09:30:19,AAPL,437.18,100
2013-03-01 09:30:19,AAPL,437.17,100
2013-03-01 09:30:19,INTC,20.78,100
2013-03-01 09:30:19,AAPL,437.18,100
2013-03-01 09:30:19,AAPL,437.22,100
2013-03-01 09:30:19,AAPL,437.16,100
2013-03-01 09:30:19,AAPL,437.171,100
2013-03-01 09:30:20,INTC,20.775,100
2013-03-01 09:30:20,AAPL,437.16,100
2013-03-01 09:30:20,AAPL,437.258,200
2013-03-01 09:30:20,AAPL,437.2,100
2013-03-01 09:30:20,AAPL,437.23,120
2013-03-01 09:30:20,INTC,20.78,400
2013-03-01 09:30:20,AAPL,437.21,100
2013-03-01 09:30:20,AAPL,437.205,100
2013-03-01 09:30:20,AAPL,437.25,100
2013-03-01 09:30:20,AAPL,437.19,100
2013-03-01 09:30:20,AAPL,437.25,100
2013-03-01 09:30:20,GE,23.07,100
2013-03-01 09:30:20,GE,23.07,1119
2013-03-01 09:30:20,AAPL,437.21,100
2013-03-01 09:30:20,AAPL,437.21,100
2013-03-01 09:30:20,AAPL,437.162,100
2013-03-01 09:30:20,AAPL,437.18,100
2013-03-01 09:30:20,AAPL,437.16,200
2013-03-01 09:30:20,AAPL,437.21,100
2013-03-01 09:30:20,GE,23.06,500
2013-03-01 09:30:20,AAPL,437.26,100
2013-03-01 09:30:20,AAPL,437.17,100
2013-03-01 09:30:20,AAPL,437.2599,100
2013-03-01 09:30:20,AAPL,437.18,100
2013-03-01 09:30:21,AAPL,437.215,200
2013-03-01 09:30:21,AAPL,437.2488,800
2013-03-01 09:30:21,AAPL,437.22,100
2013-03-01 09:30:21,AAPL,437.24,100
2013-03-01 09:30:21,AAPL,437.25,100
2013-03-01 09:30:21,AAPL,437.26,100
2013-03-01 09:30:21,AAPL,437.24,100
2013-03-01 09:30:21,AAPL,437.24,100
2013-03-01 09:30:21,AAPL,437.17,100
2013-03-01 09:30:21,AAPL,437.24,100
2013-03-01 09:30:21,GE,23.06,361
2013-03-01 09:30:21,AAPL,437.17,250
2013-03-01 09:30:21,AAPL,437.22,100
2013-03-01 09:30:21,AAPL,437.17,506
2013-03-01 09:30:21,AAPL,437.25,100
2013-03-01 09:30:21,AAPL,437.24,100
2013-03-01 09:30:21,AAPL,437.25,100
2013-03-01 09:30:21,AAPL,437.1701,274
2013-03-01 09:30:21,AAPL,437.24,100
2013-03-01 09:30:21,AAPL,437.17,100
2013-03-01 09:30:21,AAPL,437.18,134
2013-03-01 09:30:21,AAPL,437.24,100
2013-03-01 09:30:21,AAPL,437.2596,600
2013-03-01 09:30:21,AAPL,437.17,495
2013-03-01 09:30:21,AAPL,437.18,100
2013-03-01 09:30:21,AAPL,437.24,100
2013-03-01 09:30:21,AAPL,437.24,100
2013-03-01 09:30:21,AAPL,437.25,100
2013-03-01 09:30:21,AAPL,437.17,400
2013-03-01 09:30:21,AAPL,437.17,250
2013-03-01 09:30:21,INTC,20.77,100
2013-03-01 09:30:22,INTC,20.77,100
2013-03-01 09:30:22,AAPL,437.259,100
2013-03-01 09:30:22,AAPL,437.22,100
2013-03-01 09:30:22,GE,23.05,100
2013-03-01 09:30:22,GE,23.06,2850
2013-03-01 09:30:22,GE,23.0523,150
2013-03-01 09:30:22,GE,23.06,100
2013-03-01 09:30:22,AAPL,437.22,100
2013-03-01 09:30:22,AAPL,437.18,100
2013-03-01 09:30:22,AAPL,437.26,100
2013-03-01 09:30:22,INTC,20.7701,200
2013-03-01 09:30:22,AAPL,437.19,100
2013-03-01 09:30:22,AAPL,437.25,100
2013-03-01 09:30:22,GE,23.05,100
2013-03-01 09:30:23,AAPL,437.24,100
2013-03-01 09:30:23,AAPL,437.25,100
2013-03-01 09:30:23,AAPL,437.26,276
2013-03-01 09:30:23,AAPL,437.26,100
2013-03-01 09:30:23,AAPL,437.26,200
2013-03-01 09:30:23,AAPL,437.265,100
2013-03-01 09:30:23,INTC,20.77,400
2013-03-01 09:30:23,AAPL,437.24,100
2013-03-01 09:30:23,AAPL,437.27,134
2013-03-01 09:30:23,AAPL,437.22,100
2013-03-01 09:30:23,AAPL,437.26,100
2013-03-01 09:30:23,AAPL,437.265,100
2013-03-01 09:30:23,AAPL,437.27,166
2013-03-01 09:30:23,AAPL,437.24,100
2013-03-01 09:30:23,AAPL,437.25,100
2013-03-01 09:30:23,AAPL,437.26,100
2013-03-01 09:30:23,AAPL,437.265,200
2013-03-01 09:30:23,AAPL,437.26,100
2013-03-01 09:30:23,AAPL,437.17,200
2013-03-01 09:30:23,GE,23.04,100
2013-03-01 09:30:23,GE,23.0499,150
2013-03-01 09:30:23,AAPL,437.26,100
2013-03-01 09:30:23,AAPL,437.27,100
2013-03-01 09:30:23,AAPL,437.25,100
2013-03-01 09:30:23,AAPL,437.18,100
2013-03-01 09:30:23,AAPL,437.25,100
2013-03-01 09:30:24,GE,23.02,100
2013-03-01 09:30:24,INTC,20.78,100
2013-03-01 09:30:24,AAPL,437.28,100
2013-03-01 09:30:24,AAPL,437.34,100
2013-03-01 09:30:24,AAPL,437.27,100
2013-03-01 09:30:24,AAPL,437.27,300
2013-03-01 09:30:24,GE,23.05,300
2013-03-01 09:30:24,AAPL,437.27,100
2013-03-01 09:30:24,INTC,20.775,400
2013-03-01 09:30:24,AAPL,437.27,100
2013-03-01 09:30:24,AAPL,437.26,300
2013-03-01 09:30:24,AAPL,437.27,400
2013-03-01 09:30:24,INTC,20.78,100
2013-03-01 09:30:24,AAPL,437.28,100
2013-03-01 09:30:24,AAPL,437.27,100
2013-03-01 09:30:24,AAPL,437.27,100
2013-03-01 09:30:24,GE,23.04,100
2013-03-01 09:30:24,INTC,20.775,100
2013-03-01 09:30:24,AAPL,437.31,100
2013-03-01 09:30:24,INTC,20.78,100
2013-03-01 09:30:24,GE,23.04,100
2013-03-01 09:30:24,AAPL,437.28,100
2013-03-01 09:30:24,INTC,20.7757,480
2013-03-01 09:30:24,AAPL,437.22,100
2013-03-01 09:30:24,AAPL,437.28,100
2013-03-01 09:30:24,AAPL,437.28,100
2013-03-01 09:30:24,GE,23.03,300
2013-03-01 09:30:24,AAPL,437.275,100
2013-03-01 09:30:24,AAPL,437.26,100
2013-03-01 09:30:24,AAPL,437.28,100
2013-03-01 09:30:25,AAPL,437.29,190
2013-03-01 09:30:25,AAPL,437.3,200
2013-03-01 09:30:25,AAPL,437.28,100
2013-03-01 09:30:25,GE,23.02,4000
2013-03-01 09:30:25,AAPL,437.28,100
2013-03-01 09:30:25,AAPL,437.29,100
2013-03-01 09:30:25,AAPL,437.22,133
2013-03-01 09:30:25,AAPL,437.29,100
2013-03-01 09:30:25,AAPL,437.25,100
2013-03-01 09:30:25,AAPL,437.26,100
2013-03-01 09:30:26,AAPL,437.37,100
2013-03-01 09:30:26,AAPL,437.34,100
2013-03-01 09:30:26,AAPL,437.39,100
2013-03-01 09:30:26,AAPL,437.39,100
2013-03-01 09:30:26,AAPL,437.33,100
2013-03-01 09:30:26,AAPL,437.34,100
2013-03-01 09:30:26,AAPL,437.4,100
2013-03-01 09:30:26,AAPL,437.365,100
2013-03-01 09:30:26,INTC,20.77,100
2013-03-01 09:30:26,AAPL,437.35,100
2013-03-01 09:30:26,AAPL,437.45,100
2013-03-01 09:30:26,AAPL,437.39,100
2013-03-01 09:30:26,AAPL,437.32,100
2013-03-01 09:30:26,AAPL,437.4,100
2013-03-01 09:30:26,AAPL,437.44,100
2013-03-01 09:30:26,AAPL,437.36,100
2013-03-01 09:30:26,AAPL,437.43,100
2013-03-01 09:30:26,AAPL,437.42,100
2013-03-01 09:30:26,AAPL,437.37,100
2013-03-01 09:30:26,AAPL,437.4,100
2013-03-01 09:30:26,GE,23.02,5600
2013-03-01 09:30:26,AAPL,437.32,100
2013-03-01 09:30:26,AAPL,437.35,100
2013-03-01 09:30:26,INTC,20.77,100
2013-03-01 09:30:26,AAPL,437.37,100
2013-03-01 09:30:26,AAPL,437.4,100
2013-03-01 09:30:26,AAPL,437.4,300
2013-03-01 09:30:26,AAPL,437.35,100
2013-03-01 09:30:26,AAPL,437.37,100
2013-03-01 09:30:26,AAPL,437.37,100
2013-03-01 09:30:26,AAPL,437.35,100
2013-03-01 09:30:26,AAPL,437.35,100
2013-03-01 09:30:26,AAPL,437.37,100
2013-03-01 09:30:26,AAPL,437.32,100
2013-03-01 09:30:26,AAPL,437.4,100
2013-03-01 09:30:26,AAPL,437.37,100
2013-03-01 09:30:26,AAPL,437.39,100
2013-03-01 09:30:26,AAPL,437.4,100
2013-03-01 09:30:26,AAPL,437.4,100
2013-03-01 09:30:26,AAPL,437.375,100
2013-03-01 09:30:26,AAPL,437.38,100
2013-03-01 09:30:26,AAPL,437.39,100
2013-03-01 09:30:26,AAPL,437.35,100
2013-03-01 09:30:26,AAPL,437.35,100
2013-03-01 09:30:26,INTC,20.775,100
2013-03-01 09:30:26,AAPL,437.34,100
2013-03-01 09:30:26,AAPL,437.44,100
2013-03-01 09:30:26,AAPL,437.38,100
2013-03-01 09:30:26,AAPL,437.35,100
2013-03-01 09:30:27,AAPL,437.405,200
2013-03-01 09:30:27,AAPL,437.5,100
2013-03-01 09:30:27,AAPL,437.47,100
2013-03-01 09:30:27,GE,23.02,1032
2013-03-01 09:30:27,AAPL,437.49,100
2013-03-01 09:30:27,AAPL,437.5,100
2013-03-01 09:30:27,AAPL,437.4999,100
2013-03-01 09:30:27,AAPL,437.49,100
2013-03-01 09:30:27,GE,23.02,500
2013-03-01 09:30:27,AAPL,437.3501,400
2013-03-01 09:30:27,INTC,20.77,100
2013-03-01 09:30:27,GE,23.0201,500
2013-03-01 09:30:27,AAPL,437.46,100
2013-03-01 09:30:27,AAPL,437.49,100
2013-03-01 09:30:27,AAPL,437.5,100
2013-03-01 09:30:27,INTC,20.776,1000
